ticker,date,setup_type,score,sm_score,flow_score,status,entry_date,exit_date,days_in_trade,result_r,result_pct,rr_zone,distance_ema20_pct,distance_ema50_pct,trend_strength_pct,volatility_20d_pct,atr14,atr14_pct,is_executed,is_win,is_loss,event_date
AMD,2018-10-16,EMA Pullback,70,5,0.0,LOSS,2018-10-18,2018-10-19,1,-1.0,-7.965364233716429,2.0,0.8068811595989933,7.519165087819468,48.884697889618536,3.890219800147875,1.880714280264718,6.673932788848444,True,False,True,2018-10-19
TSLA,2019-01-09,EMA Pullback,70,5,0.0,LOSS,2019-01-18,2019-01-18,0,-1.0,-5.050892454330979,2.0,2.280648697535903,2.3903517775732297,3.447526274862911,4.625653885069778,1.3235717500959123,5.864643143853649,True,False,True,2019-01-18
AAPL,2019-04-11,EMA Pullback,70,5,0.0,LOSS,2019-05-13,2019-05-23,10,-1.0,-7.116703012485466,2.0,3.49655503662476,8.323693749974748,5.592531695073943,1.247290607169511,0.8134013852785387,1.7157937308810922,True,False,True,2019-05-23
META,2019-04-25,EMA Pullback,70,5,0.0,LOSS,2019-05-14,2019-06-03,20,-1.0,-6.960520712769376,2.0,8.432709618258993,13.100847604806257,8.687899536204657,1.553523188194644,3.4323539264389415,1.7899665137203424,True,False,True,2019-06-03
AMD,2019-07-15,EMA Pullback,70,5,0.0,LOSS,2019-07-31,2019-08-01,1,-1.0,-7.49852080597541,2.0,8.454626389768016,14.476120469347208,25.062734598773595,2.3566931424950215,1.156428473336356,3.3626882636248223,True,False,True,2019-08-01
AMZN,2019-07-09,EMA Pullback,70,5,0.0,LOSS,2019-07-29,2019-08-05,7,-1.2230460628662472,-7.259486581698036,2.0,4.165562032800119,6.2584714911231965,8.293045584431024,0.794178697990435,1.3307506016322546,1.3385812899232277,True,False,True,2019-08-05
AMD,2019-08-08,EMA Pullback,70,5,0.0,LOSS,2019-08-14,2019-08-14,0,-1.0,-5.819150426002273,2.0,7.637883767889586,9.526701541068295,19.10469465226823,4.8153632385700025,1.5714291163853236,4.63275118282291,True,False,True,2019-08-14
AMD,2019-08-19,EMA Pullback,70,5,0.0,LOSS,2019-08-21,2019-08-23,2,-1.0,-5.557032957362023,2.0,0.0043841093544383,1.191052557026362,17.432411775519753,5.188957531650077,2.07928534916469,6.605099680433408,True,False,True,2019-08-23
META,2019-07-05,EMA Pullback,70,5,0.0,LOSS,2019-08-02,2019-08-23,21,-1.0,-6.228275400703829,2.0,4.037848627175555,6.799516391183058,9.589934120402654,1.4923203505171203,4.564180582667299,2.3421579438437994,True,False,True,2019-08-23
AMD,2019-08-29,EMA Pullback,70,5,0.0,LOSS,2019-09-03,2019-09-11,8,-1.0,-5.1214533734813354,2.0,1.1000962366521927,1.3592630668216144,14.728004477893265,5.0015562863911,1.5299995967320033,4.864863464597903,True,False,True,2019-09-11
AMD,2020-02-11,EMA Pullback,70,5,0.0,LOSS,2020-02-24,2020-02-27,3,-1.0515594039028264,-8.493443067303852,2.0,8.485072218830592,15.999385082380124,35.36872671784606,2.6535374410557298,2.2578563690185547,4.196759109734732,True,False,True,2020-02-27
AMZN,2020-02-11,EMA Pullback,70,5,0.0,LOSS,2020-02-25,2020-02-28,3,-1.2023546370566969,-8.328446867739075,2.0,8.654205507871104,13.24797410354197,8.668713560546148,1.9588132999596792,2.545715876988002,2.3672269437561764,True,False,True,2020-02-28
MSFT,2020-01-30,EMA Pullback,70,5,0.0,LOSS,2020-02-24,2020-02-28,4,-1.0081567477551845,-6.784841579250515,2.0,5.3857156367679515,9.36892521195858,16.280909699680013,1.2705101541113868,2.6116526651036787,1.5990621948537769,True,False,True,2020-02-28
AAPL,2020-03-04,EMA Pullback,70,5,0.0,LOSS,2020-03-06,2020-03-06,0,-1.2644990855526832,-6.805378676624619,2.0,0.0487183833580484,0.8595807966218283,18.44650248104156,3.395543230017278,3.327408069370963,4.552948950754711,True,False,True,2020-03-06
AMD,2020-03-04,EMA Pullback,70,5,0.0,LOSS,2020-03-06,2020-03-09,3,-2.111638588446594,-13.488667337744776,2.0,0.7455973852754205,3.777591248597578,28.713721021723497,4.1390222219633745,3.495715005057199,6.976082543361745,True,False,True,2020-03-09
AMD,2020-06-10,EMA Pullback,70,5,0.0,LOSS,2020-06-12,2020-06-25,13,-1.0,-6.268763973795435,2.0,6.370084239809581,9.289290870940125,20.460298741058924,2.5554511232620327,2.1378571646554128,3.721896267005362,True,False,True,2020-06-25
NFLX,2020-09-01,EMA Pullback,70,5,0.0,LOSS,2020-09-04,2020-09-14,10,-1.0,-6.713766714694561,2.0,9.538567128679842,13.638566994375578,20.640045340738023,3.41653545291136,1.7183570861816406,3.087516169025329,True,False,True,2020-09-14
AMZN,2020-08-24,EMA Pullback,70,5,0.0,LOSS,2020-09-04,2020-09-18,14,-1.0,-7.653314431440508,2.0,3.93853792677279,10.087969465973856,30.133068608180345,1.7924780998814536,4.003537859235491,2.4209138327529507,True,False,True,2020-09-18
GOOGL,2020-08-26,EMA Pullback,70,5,0.0,LOSS,2020-09-04,2020-09-18,14,-1.0,-6.341612805330252,2.0,6.303570803087033,9.393328494149111,11.64494938713645,1.4122470948132215,1.622578605114096,1.9912856385473772,True,False,True,2020-09-18
MSFT,2020-08-27,EMA Pullback,70,5,0.0,LOSS,2020-09-04,2020-09-18,14,-1.0,-6.544051176961356,2.0,6.46528302061149,10.042357366013531,18.63703193552737,1.9326300650406885,4.430511082447871,2.0522704570037553,True,False,True,2020-09-18
AAPL,2020-10-12,EMA Pullback,70,5,0.0,LOSS,2020-10-22,2020-10-30,8,-1.0,-6.290494841074494,2.0,7.717250913826979,10.72547522008036,26.14499447072891,2.771520367424265,3.6464103211807193,3.0219357925363797,True,False,True,2020-10-30
AMD,2020-10-01,EMA Pullback,70,5,0.0,LOSS,2020-10-21,2020-10-30,9,-1.0,-6.803263177056043,2.0,6.287235848810702,10.481492855385422,32.538778856037155,3.3485293078258023,3.215716225760324,3.789436958085595,True,False,True,2020-10-30
META,2020-11-05,EMA Pullback,70,5,0.0,LOSS,2020-11-10,2021-01-11,62,-1.0,-5.984132537221347,2.0,7.703330230815086,9.982001089357183,14.860274182752264,3.506504632657266,12.550782596142,4.292546203550037,True,False,True,2021-01-11
AMZN,2020-11-04,EMA Pullback,70,5,0.0,LOSS,2020-11-09,2021-03-03,114,-1.0,-5.135008882484525,2.0,1.9655399743274016,2.2561819290511265,15.621762587538912,2.7405958361366136,6.109000069754464,3.7696381051056806,True,False,True,2021-03-03
NVDA,2021-02-10,EMA Pullback,70,5,0.0,LOSS,2021-02-23,2021-03-03,8,-1.0,-5.835561353662855,2.0,8.067949916585881,10.002986641322307,16.809147086163414,2.452775572747759,0.4350659149054441,2.9586432152490407,True,False,True,2021-03-03
TSLA,2021-04-19,EMA Pullback,70,5,0.0,LOSS,2021-04-21,2021-05-04,13,-1.0,-5.007534692795398,2.0,2.366230170973971,2.382470601786979,24.498011801017206,3.4916085036777433,11.216190883091516,4.708530526412423,True,False,True,2021-05-04
TSLA,2021-11-17,EMA Pullback,70,5,0.0,LOSS,2021-12-03,2021-12-14,11,-1.0006504994614296,-9.848090833346593,2.0,3.8902949531735898,15.681771588684668,40.71125016255752,5.0928920248823495,22.30523899623326,6.144637630860332,True,False,True,2021-12-14
AMD,2021-12-27,EMA Pullback,70,5,0.0,LOSS,2021-12-31,2022-01-06,6,-1.0,-7.08047164952186,2.0,7.417061033233363,12.337370826636306,29.359181943881584,4.080694868860686,7.147139413016183,4.630175812876285,True,False,True,2022-01-06
NVDA,2021-12-23,EMA Pullback,70,5,0.0,LOSS,2021-12-29,2022-01-06,8,-1.0,-7.107812931192442,2.0,0.106170397556049,4.754659357479296,34.484469766354685,4.333435271937203,1.7283977934490558,5.849723953993408,True,False,True,2022-01-06
META,2021-12-30,EMA Pullback,70,5,0.0,LOSS,2022-01-04,2022-01-10,6,-1.0,-5.063554496598612,2.0,2.5662483834614225,2.7036647985162254,2.5750262508834387,1.7341576499681342,9.494774431463924,2.778860659317368,True,False,True,2022-01-10
MSFT,2021-11-17,EMA Pullback,70,5,0.0,LOSS,2021-12-03,2022-01-10,38,-1.0,-7.04657253879819,2.0,3.4543437799122056,8.112448367956349,18.609659304114025,1.2053628056525991,4.655032637682893,1.424987005061225,True,False,True,2022-01-10
AAPL,2022-01-28,EMA Pullback,70,5,0.0,LOSS,2022-02-14,2022-02-24,10,-1.6898421934046963,-8.938184486585643,2.0,1.5259168531136735,2.1481830753076414,11.752816099414565,2.112457337918558,5.140278302741166,3.0868661054133857,True,False,True,2022-02-24
NVDA,2022-03-28,EMA Pullback,70,5,0.0,LOSS,2022-04-06,2022-04-07,1,-1.0,-5.329789706935262,2.0,11.393600144817317,12.172406567726668,7.834805456172367,4.6407800263742445,1.386286422300125,4.927279460664571,True,False,True,2022-04-07
GOOGL,2022-03-29,EMA Pullback,70,5,0.0,LOSS,2022-04-06,2022-04-11,5,-1.0,-5.099934155691409,2.0,4.349010556291111,4.569010889232161,2.809467013035416,2.1929054599802793,3.3313891702883174,2.3584561806362427,True,False,True,2022-04-11
MSFT,2022-04-01,EMA Pullback,70,5,0.0,LOSS,2022-04-06,2022-04-11,5,-1.0,-5.057581220372641,2.0,2.523327187364366,2.6477605204018984,2.302098572308364,2.0992155126193817,6.725968894391274,2.2519095422320703,True,False,True,2022-04-11
AAPL,2022-03-28,EMA Pullback,70,5,0.0,LOSS,2022-04-11,2022-04-26,15,-1.0,-5.081036539651767,2.0,5.585021765978593,5.76546107081759,7.029588661591313,2.0462449723830147,4.488881797590738,2.6114573252184785,True,False,True,2022-04-26
TSLA,2022-03-28,EMA Pullback,70,5,0.0,LOSS,2022-04-26,2022-04-28,2,-1.0,-5.344098559095939,2.0,18.335572756912025,19.19907231542379,6.648282814900686,3.88522415333593,16.28999764578683,4.475930032534015,True,False,True,2022-04-28
AAPL,2022-08-11,EMA Pullback,70,5,0.0,LOSS,2022-08-30,2022-09-16,17,-1.0,-6.773969724321473,2.0,5.597045023852187,9.693747924164198,4.157281200087892,1.715021052462255,3.5979569348522733,2.17525740491197,True,False,True,2022-09-16
TSLA,2022-09-09,EMA Pullback,70,5,0.0,LOSS,2022-09-22,2022-09-29,7,-1.0,-6.178691911793705,2.0,4.702796480179594,7.367063627350068,2.7228601282706766,2.28423853603088,10.990474155970984,3.667403371789786,True,False,True,2022-09-29
NFLX,2023-01-24,EMA Pullback,70,5,0.0,LOSS,2023-02-23,2023-03-09,14,-1.0,-7.747229835620358,2.0,12.19104687043615,19.078097440040075,9.117372112338472,3.0737470857694107,1.3007142203194757,3.5750604431984465,True,False,True,2023-03-09
AAPL,2023-07-06,EMA Pullback,70,5,0.0,LOSS,2023-08-04,2023-08-18,14,-1.0873036186048268,-7.533349153963656,2.0,2.7980885230882047,7.148236453014567,15.216943572983466,0.9625498447384744,2.645059741965184,1.3983324813524918,True,False,True,2023-08-18
AAPL,2023-09-05,EMA Pullback,70,5,0.0,LOSS,2023-09-07,2023-09-07,0,-1.0,-5.053801159132288,2.0,3.416267908105519,3.5335357867242623,7.984633301678024,1.2188027473220804,3.063387728147595,1.6352901008017269,True,False,True,2023-09-07
